Design Name,Backend Phase,Corner1,Power1,Corner2,Power2,Corner3,Power3
VexiiRiscv_974,placement,Fast,68800000.0,Slow,46748000.0,Typical,56733000.0
VexiiRiscv_974,chipfinish,Fast,1020200.0,Slow,522690.0,Typical,707210.0
VexiiRiscv_974,route,Fast,1020000.0,Slow,522620.0,Typical,707110.0
VexiiRiscv_974,floorplan,Fast,68788000.0,Slow,45943000.0,Typical,56722000.0
VexiiRiscv_791,cts,Fast,5345700.0,Slow,1564600.0,Typical,3205800.0
VexiiRiscv_791,placement,Fast,70918000.0,Slow,48380000.0,Typical,57767000.0
VexiiRiscv_791,chipfinish,Fast,6320600.0,Slow,1775600.0,Typical,3727200.0
VexiiRiscv_791,route,Fast,6319100.0,Slow,1775200.0,Typical,3726400.0
VexiiRiscv_791,floorplan,Fast,71428000.0,Slow,46218000.0,Typical,57894000.0
VexiiRiscv_99,cts,Fast,2763500.0,Slow,1136200.0,Typical,1815200.0
VexiiRiscv_99,placement,Fast,70148000.0,Slow,47703000.0,Typical,57433000.0
VexiiRiscv_99,chipfinish,Fast,3088300.0,Slow,1241400.0,Typical,2019200.0
VexiiRiscv_99,route,Fast,3087600.0,Slow,1241200.0,Typical,2018900.0
VexiiRiscv_99,floorplan,Fast,70504000.0,Slow,46223000.0,Typical,57524000.0
VexiiRiscv_407,cts,Fast,2650300.0,Slow,1006200.0,Typical,1731900.0
VexiiRiscv_407,placement,Fast,2225500.0,Slow,1351500.0,Typical,1235200.0
VexiiRiscv_407,chipfinish,Fast,3000600.0,Slow,1109900.0,Typical,1947600.0
VexiiRiscv_407,route,Fast,2999900.0,Slow,1109600.0,Typical,1947100.0
VexiiRiscv_407,floorplan,Fast,1468700000.0,Slow,61840000.0,Typical,396680000.0
VexiiRiscv_860,cts,Fast,898450.0,Slow,472490.0,Typical,637840.0
VexiiRiscv_860,placement,Fast,68737000.0,Slow,46742000.0,Typical,56682000.0
VexiiRiscv_860,chipfinish,Fast,929540.0,Slow,487420.0,Typical,662030.0
VexiiRiscv_860,route,Fast,929380.0,Slow,487350.0,Typical,661940.0
VexiiRiscv_860,floorplan,Fast,68730000.0,Slow,45889000.0,Typical,56674000.0
VexiiRiscv_460,cts,Fast,20347000.0,Slow,6273800.0,Typical,12505000.0
VexiiRiscv_460,placement,Fast,82192000.0,Slow,55415000.0,Typical,63778000.0
VexiiRiscv_460,chipfinish,Fast,23715000.0,Slow,7113500.0,Typical,14446000.0
VexiiRiscv_460,route,Fast,23708000.0,Slow,7112200.0,Typical,14443000.0
VexiiRiscv_460,floorplan,Fast,2555600000.0,Slow,102830000.0,Typical,689550000.0
VexiiRiscv_210,cts,Fast,5431700.0,Slow,2151100.0,Typical,3464300.0
VexiiRiscv_210,placement,Fast,72252000.0,Slow,48759000.0,Typical,58675000.0
VexiiRiscv_210,chipfinish,Fast,5922400.0,Slow,2304800.0,Typical,3776900.0
VexiiRiscv_210,route,Fast,5920500.0,Slow,2304300.0,Typical,3775900.0
VexiiRiscv_210,floorplan,Fast,72136000.0,Slow,46877000.0,Typical,58552000.0
VexiiRiscv_972,cts,Fast,5836500.0,Slow,2371200.0,Typical,3785700.0
VexiiRiscv_972,placement,Fast,73048000.0,Slow,49114000.0,Typical,59123000.0
VexiiRiscv_972,chipfinish,Fast,6333400.0,Slow,2536800.0,Typical,4114800.0
VexiiRiscv_972,route,Fast,6331500.0,Slow,2536400.0,Typical,4113900.0
VexiiRiscv_972,floorplan,Fast,72257000.0,Slow,47004000.0,Typical,58738000.0
VexiiRiscv_847,cts,Fast,645470.0,Slow,363540.0,Typical,471730.0
VexiiRiscv_847,placement,Fast,68508000.0,Slow,46595000.0,Typical,56553000.0
VexiiRiscv_847,chipfinish,Fast,652980.0,Slow,367400.0,Typical,477500.0
VexiiRiscv_847,route,Fast,652850.0,Slow,367360.0,Typical,477420.0
VexiiRiscv_847,floorplan,Fast,68506000.0,Slow,45828000.0,Typical,56551000.0
VexiiRiscv_715,cts,Fast,1395300.0,Slow,696100.0,Typical,965900.0
VexiiRiscv_715,placement,Fast,69165000.0,Slow,46980000.0,Typical,56935000.0
VexiiRiscv_715,chipfinish,Fast,1457600.0,Slow,725100.0,Typical,1013000.0
VexiiRiscv_715,route,Fast,1457200.0,Slow,724930.0,Typical,1012800.0
VexiiRiscv_715,floorplan,Fast,114020000.0,Slow,49138000.0,Typical,70292000.0
VexiiRiscv_185,cts,Fast,6435100.0,Slow,2717600.0,Typical,4228400.0
VexiiRiscv_185,placement,Fast,74069000.0,Slow,49766000.0,Typical,59637000.0
VexiiRiscv_185,chipfinish,Fast,6762900.0,Slow,2957200.0,Typical,4589600.0
VexiiRiscv_185,route,Fast,6760600.0,Slow,2956600.0,Typical,4588500.0
VexiiRiscv_185,floorplan,Fast,1238000000.0,Slow,110310000.0,Typical,386220000.0
VexiiRiscv_284,cts,Fast,7673500.0,Slow,3327300.0,Typical,5013600.0
VexiiRiscv_284,placement,Fast,75501000.0,Slow,50326000.0,Typical,60484000.0
VexiiRiscv_284,chipfinish,Fast,7690400.0,Slow,3587300.0,Typical,5322400.0
VexiiRiscv_284,route,Fast,7688100.0,Slow,3586700.0,Typical,5321400.0
VexiiRiscv_284,floorplan,Fast,73278000.0,Slow,47467000.0,Typical,59528000.0
VexiiRiscv_263,cts,Fast,2911100.0,Slow,1217000.0,Typical,1907600.0
VexiiRiscv_263,placement,Fast,70263000.0,Slow,47737000.0,Typical,57511000.0
VexiiRiscv_263,chipfinish,Fast,3198900.0,Slow,1319000.0,Typical,2097500.0
VexiiRiscv_263,route,Fast,3198400.0,Slow,1318800.0,Typical,2097200.0
VexiiRiscv_263,floorplan,Fast,70931000.0,Slow,46294000.0,Typical,57675000.0
VexiiRiscv_149,cts,Fast,2812800.0,Slow,1426400.0,Typical,1938600.0
VexiiRiscv_149,placement,Fast,70469000.0,Slow,47545000.0,Typical,57767000.0
VexiiRiscv_149,chipfinish,Fast,2853400.0,Slow,1456100.0,Typical,1980700.0
VexiiRiscv_149,route,Fast,2852700.0,Slow,1455800.0,Typical,1980400.0
VexiiRiscv_149,floorplan,Fast,70917000.0,Slow,46621000.0,Typical,57813000.0
VexiiRiscv_292,cts,Fast,1176300.0,Slow,631120.0,Typical,836600.0
VexiiRiscv_292,placement,Fast,69012000.0,Slow,46844000.0,Typical,56865000.0
VexiiRiscv_292,chipfinish,Fast,1198400.0,Slow,642740.0,Typical,854460.0
VexiiRiscv_292,route,Fast,1198100.0,Slow,642610.0,Typical,854280.0
VexiiRiscv_292,floorplan,Fast,68982000.0,Slow,46035000.0,Typical,56846000.0
VexiiRiscv_876,cts,Fast,1636800.0,Slow,731580.0,Typical,1062600.0
VexiiRiscv_876,placement,Fast,69317000.0,Slow,47024000.0,Typical,57029000.0
VexiiRiscv_876,chipfinish,Fast,1678400.0,Slow,756240.0,Typical,1101900.0
VexiiRiscv_876,route,Fast,1678000.0,Slow,756110.0,Typical,1101600.0
VexiiRiscv_876,floorplan,Fast,70025000.0,Slow,46070000.0,Typical,57146000.0
VexiiRiscv_316,cts,Fast,1987800.0,Slow,936460.0,Typical,1302800.0
VexiiRiscv_316,placement,Fast,69559000.0,Slow,47110000.0,Typical,57201000.0
VexiiRiscv_316,chipfinish,Fast,2013100.0,Slow,955450.0,Typical,1331100.0
VexiiRiscv_316,route,Fast,2012600.0,Slow,955320.0,Typical,1330900.0
VexiiRiscv_316,floorplan,Fast,69580000.0,Slow,46272000.0,Typical,57194000.0
VexiiRiscv_110,cts,Fast,4104200.0,Slow,1871300.0,Typical,2725600.0
VexiiRiscv_110,placement,Fast,71948000.0,Slow,48300000.0,Typical,58555000.0
VexiiRiscv_110,chipfinish,Fast,4256800.0,Slow,1952100.0,Typical,2856000.0
VexiiRiscv_110,route,Fast,4255100.0,Slow,1951700.0,Typical,2855300.0
VexiiRiscv_110,floorplan,Fast,70850000.0,Slow,46791000.0,Typical,58082000.0
VexiiRiscv_901,cts,Fast,3312600.0,Slow,1364100.0,Typical,2227800.0
VexiiRiscv_901,placement,Fast,70863000.0,Slow,48215000.0,Typical,57782000.0
VexiiRiscv_901,chipfinish,Fast,3785500.0,Slow,1521800.0,Typical,2527000.0
VexiiRiscv_901,route,Fast,3784500.0,Slow,1521400.0,Typical,2526400.0
VexiiRiscv_901,floorplan,Fast,86887000.0,Slow,47020000.0,Typical,62225000.0
VexiiRiscv_812,cts,Fast,2920700.0,Slow,1148000.0,Typical,1885900.0
VexiiRiscv_812,placement,Fast,70276000.0,Slow,47781000.0,Typical,57502000.0
VexiiRiscv_812,chipfinish,Fast,3265600.0,Slow,1259000.0,Typical,2104800.0
VexiiRiscv_812,route,Fast,3265100.0,Slow,1258800.0,Typical,2104500.0
VexiiRiscv_812,floorplan,Fast,71161000.0,Slow,46231000.0,Typical,57698000.0
VexiiRiscv_106,cts,Fast,1982900.0,Slow,981290.0,Typical,1344500.0
VexiiRiscv_106,placement,Fast,69644000.0,Slow,47139000.0,Typical,57262000.0
VexiiRiscv_106,chipfinish,Fast,1998700.0,Slow,999000.0,Typical,1367700.0
VexiiRiscv_106,route,Fast,1998100.0,Slow,998830.0,Typical,1367400.0
VexiiRiscv_106,floorplan,Fast,69602000.0,Slow,46319000.0,Typical,57235000.0
VexiiRiscv_279,cts,Fast,5962200.0,Slow,2247900.0,Typical,3909300.0
VexiiRiscv_279,placement,Fast,73022000.0,Slow,49646000.0,Typical,58891000.0
VexiiRiscv_279,chipfinish,Fast,6878300.0,Slow,2543100.0,Typical,4487300.0
VexiiRiscv_279,route,Fast,6876500.0,Slow,2542600.0,Typical,4486400.0
VexiiRiscv_279,floorplan,Fast,785900000.0,Slow,113490000.0,Typical,284510000.0
VexiiRiscv_282,cts,Fast,5475500.0,Slow,2222500.0,Typical,3606400.0
VexiiRiscv_282,placement,Fast,72677000.0,Slow,49196000.0,Typical,58821000.0
VexiiRiscv_282,chipfinish,Fast,6083000.0,Slow,2444200.0,Typical,4018900.0
VexiiRiscv_282,route,Fast,6081300.0,Slow,2443800.0,Typical,4018100.0
VexiiRiscv_282,floorplan,Fast,3006400000.0,Slow,169330000.0,Typical,849750000.0
VexiiRiscv_499,cts,Fast,4763200.0,Slow,1947000.0,Typical,3143000.0
VexiiRiscv_499,placement,Fast,72192000.0,Slow,48930000.0,Typical,58531000.0
VexiiRiscv_499,chipfinish,Fast,5305600.0,Slow,2149800.0,Typical,3510800.0
VexiiRiscv_499,route,Fast,5304100.0,Slow,2149300.0,Typical,3510000.0
VexiiRiscv_499,floorplan,Fast,2901000000.0,Slow,99066000.0,Typical,763730000.0
VexiiRiscv_544,cts,Fast,2680300.0,Slow,1097700.0,Typical,1785700.0
VexiiRiscv_544,placement,Fast,70187000.0,Slow,47773000.0,Typical,57431000.0
VexiiRiscv_544,chipfinish,Fast,3038100.0,Slow,1215500.0,Typical,2012900.0
VexiiRiscv_544,route,Fast,3037500.0,Slow,1215300.0,Typical,2012500.0
VexiiRiscv_544,floorplan,Fast,70426000.0,Slow,46165000.0,Typical,57486000.0
VexiiRiscv_836,cts,Fast,20128000.0,Slow,6683100.0,Typical,12791000.0
VexiiRiscv_836,placement,Fast,82646000.0,Slow,55640000.0,Typical,64081000.0
VexiiRiscv_836,chipfinish,Fast,23557000.0,Slow,7528400.0,Typical,14741000.0
VexiiRiscv_836,route,Fast,23553000.0,Slow,7527200.0,Typical,14738000.0
VexiiRiscv_836,floorplan,Fast,11191000000.0,Slow,118230000.0,Typical,2709300000.0
VexiiRiscv_100,cts,Fast,1521500.0,Slow,749680.0,Typical,1006900.0
VexiiRiscv_100,placement,Fast,69160000.0,Slow,46886000.0,Typical,56972000.0
VexiiRiscv_100,chipfinish,Fast,1506100.0,Slow,755460.0,Typical,1009300.0
VexiiRiscv_100,route,Fast,1505900.0,Slow,755390.0,Typical,1009200.0
VexiiRiscv_100,floorplan,Fast,69151000.0,Slow,46145000.0,Typical,56962000.0
VexiiRiscv_270,cts,Fast,689600.0,Slow,383170.0,Typical,505350.0
VexiiRiscv_270,placement,Fast,68584000.0,Slow,46647000.0,Typical,56591000.0
VexiiRiscv_270,chipfinish,Fast,703470.0,Slow,391310.0,Typical,517670.0
VexiiRiscv_270,route,Fast,703270.0,Slow,391210.0,Typical,517540.0
VexiiRiscv_270,floorplan,Fast,68571000.0,Slow,45829000.0,Typical,56579000.0
VexiiRiscv_774,cts,Fast,790590.0,Slow,422610.0,Typical,554200.0
VexiiRiscv_774,placement,Fast,68608000.0,Slow,46640000.0,Typical,56620000.0
VexiiRiscv_774,chipfinish,Fast,786660.0,Slow,426100.0,Typical,557010.0
VexiiRiscv_774,route,Fast,786480.0,Slow,426030.0,Typical,556910.0
VexiiRiscv_774,floorplan,Fast,68602000.0,Slow,45877000.0,Typical,56612000.0
VexiiRiscv_714,cts,Fast,1614500.0,Slow,746550.0,Typical,1110400.0
VexiiRiscv_714,placement,Fast,69344000.0,Slow,47170000.0,Typical,57000000.0
VexiiRiscv_714,chipfinish,Fast,1765100.0,Slow,803300.0,Typical,1211500.0
VexiiRiscv_714,route,Fast,1764700.0,Slow,803160.0,Typical,1211300.0
VexiiRiscv_714,floorplan,Fast,69530000.0,Slow,46025000.0,Typical,57050000.0
VexiiRiscv_936,cts,Fast,6626300.0,Slow,2225800.0,Typical,4121100.0
VexiiRiscv_936,placement,Fast,72481000.0,Slow,49149000.0,Typical,58689000.0
VexiiRiscv_936,chipfinish,Fast,7584100.0,Slow,2470000.0,Typical,4673200.0
VexiiRiscv_936,route,Fast,7581800.0,Slow,2469500.0,Typical,4672100.0
VexiiRiscv_936,floorplan,Fast,72486000.0,Slow,46669000.0,Typical,58598000.0
VexiiRiscv_76,cts,Fast,15912000.0,Slow,6169500.0,Typical,9866500.0
VexiiRiscv_76,placement,Fast,81825000.0,Slow,53031000.0,Typical,64214000.0
VexiiRiscv_76,chipfinish,Fast,15786000.0,Slow,6546300.0,Typical,10343000.0
VexiiRiscv_76,route,Fast,15781000.0,Slow,6545000.0,Typical,10340000.0
VexiiRiscv_76,floorplan,Fast,91022000.0,Slow,51678000.0,Typical,67504000.0
VexiiRiscv_760,cts,Fast,2721700.0,Slow,1224300.0,Typical,1817600.0
VexiiRiscv_760,placement,Fast,70338000.0,Slow,47615000.0,Typical,57617000.0
VexiiRiscv_760,chipfinish,Fast,2898300.0,Slow,1287700.0,Typical,1935200.0
VexiiRiscv_760,route,Fast,2897700.0,Slow,1287400.0,Typical,1934900.0
VexiiRiscv_760,floorplan,Fast,71523000.0,Slow,46373000.0,Typical,57816000.0
VexiiRiscv_563,cts,Fast,4313700.0,Slow,1682500.0,Typical,2674500.0
VexiiRiscv_563,placement,Fast,71222000.0,Slow,47879000.0,Typical,58200000.0
VexiiRiscv_563,floorplan,Fast,6059500000.0,Slow,315010000.0,Typical,1719700000.0
VexiiRiscv_345,cts,Fast,1714000.0,Slow,840310.0,Typical,1141000.0
VexiiRiscv_345,placement,Fast,69419000.0,Slow,47026000.0,Typical,57125000.0
VexiiRiscv_345,chipfinish,Fast,1701400.0,Slow,852010.0,Typical,1151300.0
VexiiRiscv_345,route,Fast,1701100.0,Slow,851900.0,Typical,1151200.0
VexiiRiscv_345,floorplan,Fast,70297000.0,Slow,46195000.0,Typical,57283000.0
VexiiRiscv_356,cts,Fast,886690.0,Slow,442430.0,Typical,610980.0
VexiiRiscv_356,placement,Fast,68705000.0,Slow,46729000.0,Typical,56662000.0
VexiiRiscv_356,chipfinish,Fast,918270.0,Slow,457350.0,Typical,634540.0
VexiiRiscv_356,route,Fast,917930.0,Slow,457250.0,Typical,634370.0
VexiiRiscv_356,floorplan,Fast,68692000.0,Slow,45867000.0,Typical,56649000.0
VexiiRiscv_583,cts,Fast,1592400.0,Slow,778430.0,Typical,1108700.0
VexiiRiscv_583,placement,Fast,69390000.0,Slow,47181000.0,Typical,57035000.0
VexiiRiscv_583,chipfinish,Fast,1717900.0,Slow,831730.0,Typical,1197100.0
VexiiRiscv_583,route,Fast,1717600.0,Slow,831590.0,Typical,1196900.0
VexiiRiscv_583,floorplan,Fast,69519000.0,Slow,46052000.0,Typical,57064000.0
VexiiRiscv_665,cts,Fast,6772700.0,Slow,2202100.0,Typical,4214600.0
VexiiRiscv_665,placement,Fast,72481000.0,Slow,49198000.0,Typical,58660000.0
VexiiRiscv_665,chipfinish,Fast,7863300.0,Slow,2463100.0,Typical,4825300.0
VexiiRiscv_665,route,Fast,7861200.0,Slow,2462600.0,Typical,4824200.0
VexiiRiscv_665,floorplan,Fast,72454000.0,Slow,46594000.0,Typical,58558000.0
VexiiRiscv_81,cts,Fast,1422700.0,Slow,703010.0,Typical,959700.0
VexiiRiscv_81,placement,Fast,69157000.0,Slow,46917000.0,Typical,56954000.0
VexiiRiscv_81,chipfinish,Fast,1437000.0,Slow,717380.0,Typical,978400.0
VexiiRiscv_81,route,Fast,1436600.0,Slow,717260.0,Typical,978220.0
VexiiRiscv_81,floorplan,Fast,69339000.0,Slow,46081000.0,Typical,56970000.0
VexiiRiscv_1017,cts,Fast,4606800.0,Slow,2032200.0,Typical,3082300.0
VexiiRiscv_1017,placement,Fast,71949000.0,Slow,48674000.0,Typical,58501000.0
VexiiRiscv_1017,chipfinish,Fast,5012000.0,Slow,2185800.0,Typical,3358000.0
VexiiRiscv_1017,route,Fast,5011100.0,Slow,2185600.0,Typical,3357500.0
VexiiRiscv_1017,floorplan,Fast,72471000.0,Slow,46871000.0,Typical,58616000.0
VexiiRiscv_844,cts,Fast,3017700.0,Slow,1437700.0,Typical,2017500.0
VexiiRiscv_844,placement,Fast,70554000.0,Slow,47631000.0,Typical,57808000.0
VexiiRiscv_844,chipfinish,Fast,3111200.0,Slow,1480500.0,Typical,2090200.0
VexiiRiscv_844,route,Fast,3110500.0,Slow,1480300.0,Typical,2089800.0
VexiiRiscv_844,floorplan,Fast,70643000.0,Slow,46641000.0,Typical,57788000.0
VexiiRiscv_800,cts,Fast,4683800.0,Slow,1820500.0,Typical,3043500.0
VexiiRiscv_800,placement,Fast,72013000.0,Slow,48861000.0,Typical,58407000.0
VexiiRiscv_800,chipfinish,Fast,5244600.0,Slow,2025100.0,Typical,3426200.0
VexiiRiscv_800,route,Fast,5243100.0,Slow,2024700.0,Typical,3425400.0
VexiiRiscv_800,floorplan,Fast,2901100000.0,Slow,98942000.0,Typical,762930000.0
VexiiRiscv_488,cts,Fast,41312000.0,Slow,12888000.0,Typical,25486000.0
VexiiRiscv_488,placement,Fast,96884000.0,Slow,64734000.0,Typical,71583000.0
VexiiRiscv_488,chipfinish,Fast,47999000.0,Slow,14617000.0,Typical,29416000.0
VexiiRiscv_488,route,Fast,47988000.0,Slow,14615000.0,Typical,29411000.0
VexiiRiscv_488,floorplan,Fast,21312000000.0,Slow,57480000.0,Typical,5011400000.0
VexiiRiscv_727,cts,Fast,983210.0,Slow,491210.0,Typical,683850.0
VexiiRiscv_727,placement,Fast,68797000.0,Slow,46771000.0,Typical,56714000.0
VexiiRiscv_727,chipfinish,Fast,1023200.0,Slow,508800.0,Typical,712710.0
VexiiRiscv_727,route,Fast,1022900.0,Slow,508700.0,Typical,712550.0
VexiiRiscv_727,floorplan,Fast,68772000.0,Slow,45907000.0,Typical,56703000.0
VexiiRiscv_471,cts,Fast,3643400.0,Slow,1495900.0,Typical,2332000.0
VexiiRiscv_471,placement,Fast,71024000.0,Slow,47919000.0,Typical,58009000.0
VexiiRiscv_471,chipfinish,Fast,3872900.0,Slow,1571700.0,Typical,2488100.0
VexiiRiscv_471,route,Fast,3870600.0,Slow,1571200.0,Typical,2487000.0
VexiiRiscv_471,floorplan,Fast,82969000.0,Slow,46489000.0,Typical,60594000.0
VexiiRiscv_227,cts,Fast,4558500.0,Slow,1921600.0,Typical,2967500.0
VexiiRiscv_227,placement,Fast,71585000.0,Slow,48434000.0,Typical,58310000.0
VexiiRiscv_227,chipfinish,Fast,4937100.0,Slow,2055200.0,Typical,3217300.0
VexiiRiscv_227,route,Fast,4936000.0,Slow,2054900.0,Typical,3216800.0
VexiiRiscv_227,floorplan,Fast,71896000.0,Slow,46808000.0,Typical,58381000.0
VexiiRiscv_219,cts,Fast,9493700.0,Slow,3625800.0,Typical,6126700.0
VexiiRiscv_219,placement,Fast,76112000.0,Slow,51361000.0,Typical,60654000.0
VexiiRiscv_219,chipfinish,Fast,10654000.0,Slow,4031400.0,Typical,6899800.0
VexiiRiscv_219,route,Fast,10651000.0,Slow,4030600.0,Typical,6898200.0
VexiiRiscv_219,floorplan,Fast,5629100000.0,Slow,82255000.0,Typical,1383000000.0
VexiiRiscv_123,cts,Fast,4032200.0,Slow,1691500.0,Typical,2641800.0
VexiiRiscv_123,placement,Fast,71503000.0,Slow,48356000.0,Typical,58225000.0
VexiiRiscv_123,chipfinish,Fast,4398000.0,Slow,1822400.0,Typical,2885700.0
VexiiRiscv_123,route,Fast,4396800.0,Slow,1822100.0,Typical,2885200.0
VexiiRiscv_123,floorplan,Fast,71238000.0,Slow,46583000.0,Typical,58066000.0
VexiiRiscv_513,cts,Fast,3100600.0,Slow,1425400.0,Typical,2060500.0
VexiiRiscv_513,placement,Fast,70797000.0,Slow,47790000.0,Typical,57889000.0
VexiiRiscv_513,chipfinish,Fast,3138000.0,Slow,1495400.0,Typical,2151900.0
VexiiRiscv_513,route,Fast,3137100.0,Slow,1495100.0,Typical,2151400.0
VexiiRiscv_513,floorplan,Fast,70285000.0,Slow,46507000.0,Typical,57660000.0
VexiiRiscv_968,cts,Fast,3227200.0,Slow,1281200.0,Typical,2096200.0
VexiiRiscv_968,placement,Fast,70590000.0,Slow,47922000.0,Typical,57689000.0
VexiiRiscv_968,chipfinish,Fast,3598500.0,Slow,1396300.0,Typical,2328100.0
VexiiRiscv_968,route,Fast,3597500.0,Slow,1396000.0,Typical,2327500.0
VexiiRiscv_968,floorplan,Fast,76101000.0,Slow,46287000.0,Typical,58903000.0
VexiiRiscv_328,cts,Fast,4003000.0,Slow,1716700.0,Typical,2612300.0
VexiiRiscv_328,placement,Fast,71219000.0,Slow,48230000.0,Typical,58092000.0
VexiiRiscv_328,chipfinish,Fast,4298300.0,Slow,1837200.0,Typical,2823900.0
VexiiRiscv_328,route,Fast,4297400.0,Slow,1836900.0,Typical,2823400.0
VexiiRiscv_328,floorplan,Fast,71766000.0,Slow,46677000.0,Typical,58222000.0
VexiiRiscv_628,cts,Fast,6681700.0,Slow,2656900.0,Typical,4319200.0
VexiiRiscv_628,placement,Fast,73637000.0,Slow,49482000.0,Typical,59460000.0
VexiiRiscv_628,chipfinish,Fast,7338900.0,Slow,2856500.0,Typical,4730200.0
VexiiRiscv_628,route,Fast,7336100.0,Slow,2855800.0,Typical,4728900.0
VexiiRiscv_628,floorplan,Fast,72927000.0,Slow,47172000.0,Typical,59089000.0
VexiiRiscv_947,cts,Fast,4936400.0,Slow,2036700.0,Typical,3200200.0
VexiiRiscv_947,placement,Fast,72013000.0,Slow,48588000.0,Typical,58559000.0
VexiiRiscv_947,chipfinish,Fast,5348200.0,Slow,2171400.0,Typical,3463500.0
VexiiRiscv_947,route,Fast,5346700.0,Slow,2171100.0,Typical,3462800.0
VexiiRiscv_947,floorplan,Fast,71777000.0,Slow,46847000.0,Typical,58408000.0
VexiiRiscv_433,cts,Fast,964300.0,Slow,486740.0,Typical,675500.0
VexiiRiscv_433,placement,Fast,1014500.0,Slow,513610.0,Typical,616770.0
VexiiRiscv_433,chipfinish,Fast,1000700.0,Slow,506060.0,Typical,705650.0
VexiiRiscv_433,route,Fast,1000500.0,Slow,505960.0,Typical,705490.0
VexiiRiscv_433,floorplan,Fast,2384600.0,Slow,351780.0,Typical,887690.0
VexiiRiscv_315,cts,Fast,1184400.0,Slow,597240.0,Typical,805480.0
VexiiRiscv_315,placement,Fast,68952000.0,Slow,46811000.0,Typical,56831000.0
VexiiRiscv_315,chipfinish,Fast,1180500.0,Slow,606070.0,Typical,814560.0
VexiiRiscv_315,route,Fast,1180300.0,Slow,605990.0,Typical,814430.0
VexiiRiscv_315,floorplan,Fast,69135000.0,Slow,46002000.0,Typical,56848000.0
VexiiRiscv_343,cts,Fast,2794300.0,Slow,1073700.0,Typical,1787100.0
VexiiRiscv_343,placement,Fast,70046000.0,Slow,47647000.0,Typical,57373000.0
VexiiRiscv_343,chipfinish,Fast,3124300.0,Slow,1176500.0,Typical,1994300.0
VexiiRiscv_343,route,Fast,3123900.0,Slow,1176300.0,Typical,1994100.0
VexiiRiscv_343,floorplan,Fast,70410000.0,Slow,46184000.0,Typical,57467000.0
VexiiRiscv_1012,cts,Fast,44843000.0,Slow,13743000.0,Typical,27641000.0
VexiiRiscv_1012,placement,Fast,98571000.0,Slow,66146000.0,Typical,72413000.0
VexiiRiscv_1012,chipfinish,Fast,52565000.0,Slow,15654000.0,Typical,32082000.0
VexiiRiscv_1012,route,Fast,52551000.0,Slow,15651000.0,Typical,32075000.0
VexiiRiscv_1012,floorplan,Fast,22115000000.0,Slow,52533000.0,Typical,5195100000.0
VexiiRiscv_971,cts,Fast,6391400.0,Slow,2435200.0,Typical,4101100.0
VexiiRiscv_971,placement,Fast,72972000.0,Slow,49283000.0,Typical,59028000.0
VexiiRiscv_971,chipfinish,Fast,7104800.0,Slow,2646300.0,Typical,4545600.0
VexiiRiscv_971,route,Fast,7103000.0,Slow,2645800.0,Typical,4544700.0
VexiiRiscv_971,floorplan,Fast,873480000.0,Slow,183310000.0,Typical,366440000.0
VexiiRiscv_357,cts,Fast,2952400.0,Slow,1277900.0,Typical,1904500.0
VexiiRiscv_357,placement,Fast,70361000.0,Slow,47541000.0,Typical,57664000.0
VexiiRiscv_357,chipfinish,Fast,3047000.0,Slow,1324300.0,Typical,1986800.0
VexiiRiscv_357,route,Fast,3045900.0,Slow,1324000.0,Typical,1986300.0
VexiiRiscv_357,floorplan,Fast,72937000.0,Slow,46452000.0,Typical,58164000.0
VexiiRiscv_461,cts,Fast,5355900.0,Slow,1616700.0,Typical,3220200.0
VexiiRiscv_461,placement,Fast,71005000.0,Slow,48427000.0,Typical,57819000.0
VexiiRiscv_461,chipfinish,Fast,6278500.0,Slow,1832700.0,Typical,3727300.0
VexiiRiscv_461,route,Fast,6276600.0,Slow,1832300.0,Typical,3726300.0
VexiiRiscv_461,floorplan,Fast,71512000.0,Slow,46249000.0,Typical,57944000.0
VexiiRiscv_430,cts,Fast,5679300.0,Slow,1823200.0,Typical,3500800.0
VexiiRiscv_430,placement,Fast,71380000.0,Slow,48634000.0,Typical,58047000.0
VexiiRiscv_430,chipfinish,Fast,6627900.0,Slow,2050600.0,Typical,4032200.0
VexiiRiscv_430,route,Fast,6626300.0,Slow,2050200.0,Typical,4031300.0
VexiiRiscv_430,floorplan,Fast,71968000.0,Slow,46395000.0,Typical,58187000.0
VexiiRiscv_186,cts,Fast,2117900.0,Slow,1019200.0,Typical,1470000.0
VexiiRiscv_186,placement,Fast,69894000.0,Slow,47404000.0,Typical,57343000.0
VexiiRiscv_186,chipfinish,Fast,2258900.0,Slow,1075700.0,Typical,1569000.0
VexiiRiscv_186,route,Fast,2258300.0,Slow,1075400.0,Typical,1568600.0
VexiiRiscv_186,floorplan,Fast,69935000.0,Slow,46236000.0,Typical,57323000.0
VexiiRiscv_769,cts,Fast,4619800.0,Slow,1939600.0,Typical,3050800.0
VexiiRiscv_769,placement,Fast,71825000.0,Slow,48574000.0,Typical,58429000.0
VexiiRiscv_769,chipfinish,Fast,5073700.0,Slow,2085500.0,Typical,3339700.0
VexiiRiscv_769,route,Fast,5072300.0,Slow,2085100.0,Typical,3338900.0
VexiiRiscv_769,floorplan,Fast,78137000.0,Slow,46749000.0,Typical,59807000.0
VexiiRiscv_792,cts,Fast,5195900.0,Slow,2125300.0,Typical,3310600.0
