File Path,Corner1,Power1,Corner2,Power2,Corner3,Power3
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_1012_100/VexiiRiscv_1012_100_build/rpt/cts.report_power,Fast,4.4843e+07,Slow,1.3743e+07,Typical,2.7641e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_1012_100/VexiiRiscv_1012_100_build/rpt/placement.report_power,Fast,9.8571e+07,Slow,6.6146e+07,Typical,7.2413e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_1012_100/VexiiRiscv_1012_100_build/rpt/chipfinish.report_power,Fast,5.2565e+07,Slow,1.5654e+07,Typical,3.2082e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_1012_100/VexiiRiscv_1012_100_build/rpt/route.report_power,Fast,5.2551e+07,Slow,1.5651e+07,Typical,3.2075e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_1012_100/VexiiRiscv_1012_100_build/rpt/floorplan.report_power,Fast,2.2115e+10,Slow,5.2533e+07,Typical,5.1951e+09
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_971_100/VexiiRiscv_971_100_build/rpt/cts.report_power,Fast,6.3914e+06,Slow,2.4352e+06,Typical,4.1011e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_971_100/VexiiRiscv_971_100_build/rpt/placement.report_power,Fast,7.2972e+07,Slow,4.9283e+07,Typical,5.9028e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_971_100/VexiiRiscv_971_100_build/rpt/chipfinish.report_power,Fast,7.1048e+06,Slow,2.6463e+06,Typical,4.5456e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_971_100/VexiiRiscv_971_100_build/rpt/route.report_power,Fast,7.1030e+06,Slow,2.6458e+06,Typical,4.5447e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_971_100/VexiiRiscv_971_100_build/rpt/floorplan.report_power,Fast,8.7348e+08,Slow,1.8331e+08,Typical,3.6644e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/rpt/cts.report_power,Fast,2.9524e+06,Slow,1.2779e+06,Typical,1.9045e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/rpt/placement.report_power,Fast,7.0361e+07,Slow,4.7541e+07,Typical,5.7664e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/rpt/chipfinish.report_power,Fast,3.0470e+06,Slow,1.3243e+06,Typical,1.9868e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/rpt/route.report_power,Fast,3.0459e+06,Slow,1.3240e+06,Typical,1.9863e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/rpt/floorplan.report_power,Fast,7.2937e+07,Slow,4.6452e+07,Typical,5.8164e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_461_100/VexiiRiscv_461_100_build/rpt/cts.report_power,Fast,5.3559e+06,Slow,1.6167e+06,Typical,3.2202e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_461_100/VexiiRiscv_461_100_build/rpt/placement.report_power,Fast,7.1005e+07,Slow,4.8427e+07,Typical,5.7819e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_461_100/VexiiRiscv_461_100_build/rpt/chipfinish.report_power,Fast,6.2785e+06,Slow,1.8327e+06,Typical,3.7273e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_461_100/VexiiRiscv_461_100_build/rpt/route.report_power,Fast,6.2766e+06,Slow,1.8323e+06,Typical,3.7263e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_461_100/VexiiRiscv_461_100_build/rpt/floorplan.report_power,Fast,7.1512e+07,Slow,4.6249e+07,Typical,5.7944e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_430_100/VexiiRiscv_430_100_build/rpt/cts.report_power,Fast,5.6793e+06,Slow,1.8232e+06,Typical,3.5008e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_430_100/VexiiRiscv_430_100_build/rpt/placement.report_power,Fast,7.1380e+07,Slow,4.8634e+07,Typical,5.8047e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_430_100/VexiiRiscv_430_100_build/rpt/chipfinish.report_power,Fast,6.6279e+06,Slow,2.0506e+06,Typical,4.0322e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_430_100/VexiiRiscv_430_100_build/rpt/route.report_power,Fast,6.6263e+06,Slow,2.0502e+06,Typical,4.0313e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_430_100/VexiiRiscv_430_100_build/rpt/floorplan.report_power,Fast,7.1968e+07,Slow,4.6395e+07,Typical,5.8187e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/rpt/cts.report_power,Fast,2.1179e+06,Slow,1.0192e+06,Typical,1.4700e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/rpt/placement.report_power,Fast,6.9894e+07,Slow,4.7404e+07,Typical,5.7343e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/rpt/chipfinish.report_power,Fast,2.2589e+06,Slow,1.0757e+06,Typical,1.5690e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/rpt/route.report_power,Fast,2.2583e+06,Slow,1.0754e+06,Typical,1.5686e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/rpt/floorplan.report_power,Fast,6.9935e+07,Slow,4.6236e+07,Typical,5.7323e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_769_100/VexiiRiscv_769_100_build/rpt/cts.report_power,Fast,4.6198e+06,Slow,1.9396e+06,Typical,3.0508e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_769_100/VexiiRiscv_769_100_build/rpt/placement.report_power,Fast,7.1825e+07,Slow,4.8574e+07,Typical,5.8429e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_769_100/VexiiRiscv_769_100_build/rpt/chipfinish.report_power,Fast,5.0737e+06,Slow,2.0855e+06,Typical,3.3397e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_769_100/VexiiRiscv_769_100_build/rpt/route.report_power,Fast,5.0723e+06,Slow,2.0851e+06,Typical,3.3389e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_769_100/VexiiRiscv_769_100_build/rpt/floorplan.report_power,Fast,7.8137e+07,Slow,4.6749e+07,Typical,5.9807e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_792_100/VexiiRiscv_792_100_build/rpt/cts.report_power,Fast,5.1959e+06,Slow,2.1253e+06,Typical,3.3106e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_792_100/VexiiRiscv_792_100_build/rpt/placement.report_power,Fast,1.4012e+08,Slow,9.4727e+07,Typical,1.1492e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_792_100/VexiiRiscv_792_100_build/rpt/chipfinish.report_power,Fast,5.4149e+06,Slow,2.2046e+06,Typical,3.4628e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_792_100/VexiiRiscv_792_100_build/rpt/route.report_power,Fast,5.4116e+06,Slow,2.2039e+06,Typical,3.4612e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_792_100/VexiiRiscv_792_100_build/rpt/floorplan.report_power,Fast,1.3911e+08,Slow,9.2529e+07,Typical,1.1449e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_424_100/VexiiRiscv_424_100_build/rpt/cts.report_power,Fast,6.1337e+06,Slow,2.3258e+06,Typical,3.9761e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_424_100/VexiiRiscv_424_100_build/rpt/placement.report_power,Fast,7.2959e+07,Slow,4.9452e+07,Typical,5.8938e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_424_100/VexiiRiscv_424_100_build/rpt/chipfinish.report_power,Fast,6.9502e+06,Slow,2.5818e+06,Typical,4.4920e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_424_100/VexiiRiscv_424_100_build/rpt/route.report_power,Fast,6.9485e+06,Slow,2.5813e+06,Typical,4.4910e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_424_100/VexiiRiscv_424_100_build/rpt/floorplan.report_power,Fast,2.2329e+09,Slow,1.0353e+08,Typical,6.1199e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_588_100/VexiiRiscv_588_100_build/rpt/cts.report_power,Fast,2.4473e+07,Slow,7.7010e+06,Typical,1.5341e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_588_100/VexiiRiscv_588_100_build/rpt/placement.report_power,Fast,8.4988e+07,Slow,5.7391e+07,Typical,6.5243e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_588_100/VexiiRiscv_588_100_build/rpt/chipfinish.report_power,Fast,2.8924e+07,Slow,8.7418e+06,Typical,1.7830e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_588_100/VexiiRiscv_588_100_build/rpt/route.report_power,Fast,2.8917e+07,Slow,8.7402e+06,Typical,1.7827e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_588_100/VexiiRiscv_588_100_build/rpt/floorplan.report_power,Fast,1.1192e+10,Slow,1.1862e+08,Typical,2.7108e+09
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_553_100/VexiiRiscv_553_100_build/rpt/cts.report_power,Fast,4.0426e+06,Slow,1.6166e+06,Typical,2.7033e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_553_100/VexiiRiscv_553_100_build/rpt/placement.report_power,Fast,7.1500e+07,Slow,4.8630e+07,Typical,5.8108e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_553_100/VexiiRiscv_553_100_build/rpt/chipfinish.report_power,Fast,4.6275e+06,Slow,1.8121e+06,Typical,3.0763e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_553_100/VexiiRiscv_553_100_build/rpt/route.report_power,Fast,4.6263e+06,Slow,1.8118e+06,Typical,3.0756e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_553_100/VexiiRiscv_553_100_build/rpt/floorplan.report_power,Fast,5.3039e+08,Slow,1.1745e+08,Typical,2.2832e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/rpt/cts.report_power,Fast,5.7036e+05,Slow,2.8540e+05,Typical,3.8998e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/rpt/placement.report_power,Fast,5.4975e+05,Slow,2.6593e+05,Typical,3.4941e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/rpt/chipfinish.report_power,Fast,5.8369e+05,Slow,2.9120e+05,Typical,3.9938e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/rpt/route.report_power,Fast,5.8354e+05,Slow,2.9113e+05,Typical,3.9928e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/rpt/floorplan.report_power,Fast,5.2423e+05,Slow,2.3888e+05,Typical,3.3321e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_999_100/VexiiRiscv_999_100_build/rpt/cts.report_power,Fast,5.1582e+06,Slow,1.9964e+06,Typical,3.3669e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_999_100/VexiiRiscv_999_100_build/rpt/placement.report_power,Fast,7.2238e+07,Slow,4.8955e+07,Typical,5.8561e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_999_100/VexiiRiscv_999_100_build/rpt/chipfinish.report_power,Fast,5.8299e+06,Slow,2.2049e+06,Typical,3.7883e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_999_100/VexiiRiscv_999_100_build/rpt/route.report_power,Fast,5.8286e+06,Slow,2.2045e+06,Typical,3.7876e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_999_100/VexiiRiscv_999_100_build/rpt/floorplan.report_power,Fast,2.9720e+09,Slow,1.6944e+08,Typical,8.4204e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_163_100/VexiiRiscv_163_100_build/rpt/cts.report_power,Fast,1.9600e+07,Slow,6.4926e+06,Typical,1.2254e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_163_100/VexiiRiscv_163_100_build/rpt/placement.report_power,Fast,8.2705e+07,Slow,5.5683e+07,Typical,6.4084e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_163_100/VexiiRiscv_163_100_build/rpt/chipfinish.report_power,Fast,2.2536e+07,Slow,7.3240e+06,Typical,1.4068e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_163_100/VexiiRiscv_163_100_build/rpt/route.report_power,Fast,2.2531e+07,Slow,7.3228e+06,Typical,1.4065e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_163_100/VexiiRiscv_163_100_build/rpt/floorplan.report_power,Fast,1.0022e+10,Slow,5.4954e+07,Typical,2.3825e+09
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_766_100/VexiiRiscv_766_100_build/rpt/cts.report_power,Fast,8.0737e+06,Slow,2.7349e+06,Typical,5.0664e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_766_100/VexiiRiscv_766_100_build/rpt/placement.report_power,Fast,7.3697e+07,Slow,4.9910e+07,Typical,5.9348e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_766_100/VexiiRiscv_766_100_build/rpt/chipfinish.report_power,Fast,9.2690e+06,Slow,3.0384e+06,Typical,5.7637e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_766_100/VexiiRiscv_766_100_build/rpt/route.report_power,Fast,9.2658e+06,Slow,3.0376e+06,Typical,5.7619e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_766_100/VexiiRiscv_766_100_build/rpt/floorplan.report_power,Fast,7.3605e+07,Slow,4.6956e+07,Typical,5.9215e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_441_100/VexiiRiscv_441_100_build/rpt/cts.report_power,Fast,3.9466e+06,Slow,1.6126e+06,Typical,2.6035e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_441_100/VexiiRiscv_441_100_build/rpt/placement.report_power,Fast,7.1218e+07,Slow,4.8356e+07,Typical,5.8024e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_441_100/VexiiRiscv_441_100_build/rpt/chipfinish.report_power,Fast,4.4214e+06,Slow,1.7686e+06,Typical,2.9028e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_441_100/VexiiRiscv_441_100_build/rpt/route.report_power,Fast,4.4203e+06,Slow,1.7683e+06,Typical,2.9022e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_441_100/VexiiRiscv_441_100_build/rpt/floorplan.report_power,Fast,7.2574e+07,Slow,4.6557e+07,Typical,5.8391e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_2_100/VexiiRiscv_2_100_build/rpt/cts.report_power,Fast,1.9206e+06,Slow,9.4554e+05,Typical,1.2846e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_2_100/VexiiRiscv_2_100_build/rpt/placement.report_power,Fast,6.9488e+07,Slow,4.7052e+07,Typical,5.7167e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_2_100/VexiiRiscv_2_100_build/rpt/chipfinish.report_power,Fast,1.9171e+06,Slow,9.5772e+05,Typical,1.2974e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_2_100/VexiiRiscv_2_100_build/rpt/route.report_power,Fast,1.9167e+06,Slow,9.5761e+05,Typical,1.2972e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_2_100/VexiiRiscv_2_100_build/rpt/floorplan.report_power,Fast,6.9577e+07,Slow,4.6269e+07,Typical,5.7173e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_1000_100/VexiiRiscv_1000_100_build/rpt/cts.report_power,Fast,6.0812e+06,Slow,1.8686e+06,Typical,3.7365e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_1000_100/VexiiRiscv_1000_100_build/rpt/placement.report_power,Fast,7.1679e+07,Slow,4.8857e+07,Typical,5.8188e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_1000_100/VexiiRiscv_1000_100_build/rpt/chipfinish.report_power,Fast,7.1895e+06,Slow,2.1183e+06,Typical,4.3428e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_1000_100/VexiiRiscv_1000_100_build/rpt/route.report_power,Fast,7.1877e+06,Slow,2.1179e+06,Typical,4.3417e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_1000_100/VexiiRiscv_1000_100_build/rpt/floorplan.report_power,Fast,7.2136e+07,Slow,4.6409e+07,Typical,5.8293e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_884_100/VexiiRiscv_884_100_build/rpt/cts.report_power,Fast,9.3888e+06,Slow,3.3099e+06,Typical,5.8860e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_884_100/VexiiRiscv_884_100_build/rpt/placement.report_power,Fast,7.5149e+07,Slow,5.0693e+07,Typical,6.0181e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_884_100/VexiiRiscv_884_100_build/rpt/chipfinish.report_power,Fast,1.0534e+07,Slow,3.6576e+06,Typical,6.6179e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_884_100/VexiiRiscv_884_100_build/rpt/route.report_power,Fast,1.0530e+07,Slow,3.6569e+06,Typical,6.6163e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_884_100/VexiiRiscv_884_100_build/rpt/floorplan.report_power,Fast,2.9034e+09,Slow,9.9782e+07,Typical,7.6427e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_252_100/VexiiRiscv_252_100_build/rpt/cts.report_power,Fast,8.1095e+05,Slow,4.2275e+05,Typical,5.6416e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_252_100/VexiiRiscv_252_100_build/rpt/placement.report_power,Fast,6.8640e+07,Slow,4.6668e+07,Typical,5.6636e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_252_100/VexiiRiscv_252_100_build/rpt/chipfinish.report_power,Fast,8.1663e+05,Slow,4.2967e+05,Typical,5.7301e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_252_100/VexiiRiscv_252_100_build/rpt/route.report_power,Fast,8.1646e+05,Slow,4.2960e+05,Typical,5.7290e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_252_100/VexiiRiscv_252_100_build/rpt/floorplan.report_power,Fast,6.8632e+07,Slow,4.5876e+07,Typical,5.6626e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_708_100/VexiiRiscv_708_100_build/rpt/cts.report_power,Fast,8.5777e+06,Slow,3.4638e+06,Typical,5.5597e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_708_100/VexiiRiscv_708_100_build/rpt/placement.report_power,Fast,7.5593e+07,Slow,5.0573e+07,Typical,6.0532e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_708_100/VexiiRiscv_708_100_build/rpt/chipfinish.report_power,Fast,9.1531e+06,Slow,3.7452e+06,Typical,6.0499e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_708_100/VexiiRiscv_708_100_build/rpt/route.report_power,Fast,9.1505e+06,Slow,3.7445e+06,Typical,6.0487e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_708_100/VexiiRiscv_708_100_build/rpt/floorplan.report_power,Fast,8.7510e+08,Slow,1.8393e+08,Typical,3.6755e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_8_100/VexiiRiscv_8_100_build/rpt/cts.report_power,Fast,7.8604e+06,Slow,2.7113e+06,Typical,4.8959e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_8_100/VexiiRiscv_8_100_build/rpt/placement.report_power,Fast,7.3265e+07,Slow,4.9648e+07,Typical,5.9153e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_8_100/VexiiRiscv_8_100_build/rpt/chipfinish.report_power,Fast,8.9366e+06,Slow,2.9860e+06,Typical,5.5190e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_8_100/VexiiRiscv_8_100_build/rpt/route.report_power,Fast,8.9344e+06,Slow,2.9854e+06,Typical,5.5178e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_8_100/VexiiRiscv_8_100_build/rpt/floorplan.report_power,Fast,7.4242e+07,Slow,4.7038e+07,Typical,5.9342e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_161_100/VexiiRiscv_161_100_build/rpt/cts.report_power,Fast,5.9135e+05,Slow,2.9127e+05,Typical,3.9313e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_161_100/VexiiRiscv_161_100_build/rpt/placement.report_power,Fast,5.6726e+05,Slow,2.7221e+05,Typical,3.6461e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_161_100/VexiiRiscv_161_100_build/rpt/chipfinish.report_power,Fast,5.9264e+05,Slow,2.9532e+05,Typical,3.9836e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_161_100/VexiiRiscv_161_100_build/rpt/route.report_power,Fast,5.9257e+05,Slow,2.9529e+05,Typical,3.9831e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_161_100/VexiiRiscv_161_100_build/rpt/floorplan.report_power,Fast,5.5428e+05,Slow,2.5753e+05,Typical,3.5310e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_823_100/VexiiRiscv_823_100_build/rpt/cts.report_power,Fast,4.5323e+06,Slow,1.9866e+06,Typical,2.9044e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_823_100/VexiiRiscv_823_100_build/rpt/placement.report_power,Fast,1.3948e+08,Slow,9.4394e+07,Typical,1.1461e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_823_100/VexiiRiscv_823_100_build/rpt/chipfinish.report_power,Fast,4.6270e+06,Slow,2.0340e+06,Typical,2.9876e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_823_100/VexiiRiscv_823_100_build/rpt/route.report_power,Fast,4.6253e+06,Slow,2.0336e+06,Typical,2.9868e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_823_100/VexiiRiscv_823_100_build/rpt/floorplan.report_power,Fast,1.4771e+08,Slow,9.2536e+07,Typical,1.1637e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_172_100/VexiiRiscv_172_100_build/rpt/cts.report_power,Fast,4.1622e+05,Slow,2.2674e+05,Typical,2.9810e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_172_100/VexiiRiscv_172_100_build/rpt/placement.report_power,Fast,4.2369e+05,Slow,2.0189e+05,Typical,2.7322e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_172_100/VexiiRiscv_172_100_build/rpt/chipfinish.report_power,Fast,4.2022e+05,Slow,2.2988e+05,Typical,3.0223e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_172_100/VexiiRiscv_172_100_build/rpt/route.report_power,Fast,4.2010e+05,Slow,2.2983e+05,Typical,3.0216e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_172_100/VexiiRiscv_172_100_build/rpt/floorplan.report_power,Fast,4.0743e+05,Slow,1.9148e+05,Typical,2.6032e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_224_100/VexiiRiscv_224_100_build/rpt/cts.report_power,Fast,4.4480e+06,Slow,1.9210e+06,Typical,3.0352e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_224_100/VexiiRiscv_224_100_build/rpt/placement.report_power,Fast,7.1961e+07,Slow,4.8844e+07,Typical,5.8407e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_224_100/VexiiRiscv_224_100_build/rpt/chipfinish.report_power,Fast,5.0046e+06,Slow,2.1200e+06,Typical,3.4006e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_224_100/VexiiRiscv_224_100_build/rpt/route.report_power,Fast,5.0034e+06,Slow,2.1196e+06,Typical,3.3999e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_224_100/VexiiRiscv_224_100_build/rpt/floorplan.report_power,Fast,1.5389e+09,Slow,1.0789e+08,Typical,4.5433e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_975_100/VexiiRiscv_975_100_build/rpt/cts.report_power,Fast,1.0261e+07,Slow,3.5202e+06,Typical,6.5484e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_975_100/VexiiRiscv_975_100_build/rpt/placement.report_power,Fast,7.5774e+07,Slow,5.1234e+07,Typical,6.0424e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_975_100/VexiiRiscv_975_100_build/rpt/chipfinish.report_power,Fast,1.1866e+07,Slow,3.9400e+06,Typical,7.4976e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_975_100/VexiiRiscv_975_100_build/rpt/route.report_power,Fast,1.1863e+07,Slow,3.9392e+06,Typical,7.4958e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_975_100/VexiiRiscv_975_100_build/rpt/floorplan.report_power,Fast,5.6319e+09,Slow,8.2017e+07,Typical,1.3837e+09
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_517_100/VexiiRiscv_517_100_build/rpt/cts.report_power,Fast,9.1018e+05,Slow,4.6650e+05,Typical,6.2421e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_517_100/VexiiRiscv_517_100_build/rpt/placement.report_power,Fast,6.8699e+07,Slow,4.6686e+07,Typical,5.6674e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_517_100/VexiiRiscv_517_100_build/rpt/chipfinish.report_power,Fast,9.2124e+05,Slow,4.7297e+05,Typical,6.3378e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_517_100/VexiiRiscv_517_100_build/rpt/route.report_power,Fast,9.2104e+05,Slow,4.7290e+05,Typical,6.3366e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_517_100/VexiiRiscv_517_100_build/rpt/floorplan.report_power,Fast,6.8689e+07,Slow,4.5913e+07,Typical,5.6665e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_184_100/VexiiRiscv_184_100_build/rpt/cts.report_power,Fast,9.7650e+05,Slow,5.2537e+05,Typical,6.9543e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_184_100/VexiiRiscv_184_100_build/rpt/placement.report_power,Fast,6.8812e+07,Slow,4.6739e+07,Typical,5.6749e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_184_100/VexiiRiscv_184_100_build/rpt/chipfinish.report_power,Fast,9.8770e+05,Slow,5.3160e+05,Typical,7.0445e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_184_100/VexiiRiscv_184_100_build/rpt/route.report_power,Fast,9.8748e+05,Slow,5.3152e+05,Typical,7.0432e+05
